predator	LokalID	Lokal	Individ	n_shoots	h_shoot	n_fl	phen_index	most_adv	n_eggs	n_pred_all	n_aborted_all	perc_undeveloped	n_intact_fruits	n_seeds	attack
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	83	2	9,2	1	1	1	0	0	0	NA	0	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	84	2	10,1	1	1	1	0	1	0	NA	0	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	85	3	19,9	2	1,5	2	0	1	0	NA	1	380	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	86	2	11,2	1	2	2	0	1	0	NA	0	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	87	1	15	1	1	1	0	1	0	NA	0	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	88	2	20,2	2	2,5	3	0	1	0	NA	0	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	89	1	17,2	1	2	2	0	1	0	NA	0	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	90	2	22,8	2	1,5	2	0	2	0	NA	0	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	91	2	17,1	1	3	3	0	0	0	NA	1	0	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	92	2	14	1	2	2	0	1	0	NA	0	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	93	7	16,2	1	3	3	0	0	0	NA	1	30	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	94	7	15,7	1	1	1	0	1	0	NA	0	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	95	2	14,5	1	1	1	0	1	0	NA	0	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	96	8	11,2	1	1	1	0	1	0	NA	0	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	97	7	24,6	4	2,75	5	0	0	0	NA	4	2280	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	98	2	17,7	1	3	3	0	0	0	NA	1	270	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	99	2	19,5	1	2	2	0	1	0	NA	0	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	100	12	29,1	3	2,666666667	4	0	0	1	NA	2	1640	0
1	Par003	Maderna-Haketjärn NO	1	3	23,5	1	4	4	6	1	0	NA	0	NA	1
1	Par003	Maderna-Haketjärn NO	2	1	24,5	4	1,75	3	1	1	0	NA	1	290	1
1	Par003	Maderna-Haketjärn NO	3	2	20,6	1	5	5	3	1	0	NA	0	NA	1
1	Par003	Maderna-Haketjärn NO	4	3	24,3	3	2,666666667	4	24	2	0	NA	0	NA	1
1	Par003	Maderna-Haketjärn NO	5	1	24,3	2	1,5	2	8	1	1	NA	0	NA	1
1	Par003	Maderna-Haketjärn NO	6	1	19,6	1	2	2	0	0	0	NA	1	350	0
1	Par003	Maderna-Haketjärn NO	7	3	20,1	3	2,333333333	4	7	1	0	NA	1	0	1
1	Par003	Maderna-Haketjärn NO	8	1	24	2	3	4	6	2	0	NA	0	NA	1
1	Par003	Maderna-Haketjärn NO	9	3	20,3	1	2	2	0	0	0	NA	1	510	0
1	Par003	Maderna-Haketjärn NO	10	1	26,7	2	2	3	14	1	0	NA	0	NA	1
1	Par003	Maderna-Haketjärn NO	11	1	15,1	2	1	1	0	1	0	NA	0	NA	0
1	Par003	Maderna-Haketjärn NO	12	2	33,2	2	2	2	1	1	0	NA	0	NA	1
1	Par003	Maderna-Haketjärn NO	13	2	30,3	2	4	5	4	2	0	NA	0	NA	1
1	Par003	Maderna-Haketjärn NO	14	1	23,3	1	2	2	0	0	0	NA	1	610	0
1	Par003	Maderna-Haketjärn NO	15	1	30,1	3	1,666666667	2	1	2	0	NA	1	100	1
1	Par003	Maderna-Haketjärn NO	16	1	33,6	2	1,5	2	2	1	0	NA	1	390	1
1	Par003	Maderna-Haketjärn NO	17	2	31,4	1	1	1	5	1	0	NA	0	NA	1
1	Par003	Maderna-Haketjärn NO	18	1	32,4	4	1,5	3	3	4	0	NA	0	NA	1
1	Par003	Maderna-Haketjärn NO	19	3	21,1	1	1	1	0	1	0	NA	0	NA	0
1	Par003	Maderna-Haketjärn NO	20	2	26,1	1	1	1	0	0	0	NA	1	45	0
1	Par003	Maderna-Haketjärn NO	21	1	31	1	1	1	0	0	0	NA	1	300	0
1	Par003	Maderna-Haketjärn NO	22	5	32,1	1	4	4	0	1	0	NA	0	NA	0
1	Par003	Maderna-Haketjärn NO	23	2	32,4	2	3	4	0	2	0	NA	0	NA	0
1	Par003	Maderna-Haketjärn NO	24	1	32,6	2	1	1	2	1	0	NA	1	390	1
1	Par003	Maderna-Haketjärn NO	25	2	14,7	1	2	2	0	0	0	NA	1	410	0
1	Par003	Maderna-Haketjärn NO	26	2	30,1	2	1,5	2	0	1	0	NA	1	650	0
1	Par003	Maderna-Haketjärn NO	27	2	31,4	2	1,5	2	0	1	0	NA	1	0	0
1	Par003	Maderna-Haketjärn NO	28	2	30,7	2	2	2	9	3	0	NA	0	NA	1
1	Par003	Maderna-Haketjärn NO	29	2	23	2	2	3	0	1	1	NA	0	NA	0
1	Par003	Maderna-Haketjärn NO	30	1	23,7	1	2	2	0	1	0	NA	0	NA	0
1	Par003	Maderna-Haketjärn NO	31	4	23,1	1	2	2	0	1	0	NA	0	NA	0
1	Par003	Maderna-Haketjärn NO	32	2	26,2	1	2	2	0	0	0	NA	1	70	0
1	Par003	Maderna-Haketjärn NO	33	4	28,9	2	1,5	2	3	2	0	NA	1	NA	1
1	Par003	Maderna-Haketjärn NO	34	1	29,7	2	2	3	4	2	0	NA	0	NA	1
1	Par003	Maderna-Haketjärn NO	35	2	29	5	2	4	2	3	0	NA	0	NA	1
1	Par003	Maderna-Haketjärn NO	36	2	26,2	1	2	2	0	1	0	NA	0	NA	0
1	Par003	Maderna-Haketjärn NO	37	2	27,9	1	3	3	1	0	0	NA	1	50	1
1	Par003	Maderna-Haketjärn NO	38	2	17,8	1	3	3	0	1	0	NA	0	NA	0
1	Par003	Maderna-Haketjärn NO	39	3	24,2	5	3	3	1	1	0	NA	0	10	1
1	Par003	Maderna-Haketjärn NO	40	3	17,6	1	1	1	0	1	0	NA	0	NA	0
1	Par003	Maderna-Haketjärn NO	41	1	23,6	1	2	2	2	1	0	NA	0	NA	1
1	Par003	Maderna-Haketjärn NO	42	1	19,6	1	4	4	7	1	0	NA	0	NA	1
1	Par003	Maderna-Haketjärn NO	43	2	23,4	2	1,5	2	3	1	0	NA	0	NA	1
1	Par003	Maderna-Haketjärn NO	44	2	24,6	1	3	3	8	1	0	NA	0	NA	1
1	Par003	Maderna-Haketjärn NO	45	2	28,2	1	2	2	3	1	0	NA	0	NA	1
1	Par003	Maderna-Haketjärn NO	46	3	22,1	1	3	3	3	0	0	NA	1	320	1
1	Par003	Maderna-Haketjärn NO	47	3	20,7	6	1	1	12	5	1	NA	0	NA	1
1	Par003	Maderna-Haketjärn NO	48	3	19,3	1	3	3	5	0	0	NA	1	NA	1
1	Par003	Maderna-Haketjärn NO	49	1	33,4	1	1	1	0	1	0	NA	0	NA	0
1	Par003	Maderna-Haketjärn NO	50	1	33,9	4	2,25	4	7	5	0	NA	0	NA	1
1	Par003	Maderna-Haketjärn NO	51	1	24,5	1	1	1	0	0	0	NA	1	200	0
1	Par003	Maderna-Haketjärn NO	52	4	25,4	1	3	3	4	1	0	NA	0	NA	1
1	Par003	Maderna-Haketjärn NO	53	2	17,1	1	2	2	9	1	0	NA	0	NA	1
1	Par003	Maderna-Haketjärn NO	54	1	27,5	1	3	3	0	1	0	NA	0	40	0
1	Par003	Maderna-Haketjärn NO	55	2	13,4	1	1	1	0	1	0	NA	0	NA	0
1	Par003	Maderna-Haketjärn NO	56	2	17,6	1	1	1	0	0	0	NA	1	20	0
1	Par003	Maderna-Haketjärn NO	57	2	22,7	1	2	2	0	0	0	NA	1	590	0
1	Par003	Maderna-Haketjärn NO	58	2	27,3	2	2	2	3	1	0	NA	1	NA	1
1	Par003	Maderna-Haketjärn NO	59	2	19,1	1	3	3	0	1	0	NA	0	NA	0
1	Par003	Maderna-Haketjärn NO	60	1	28,1	2	2	3	9	2	0	NA	0	NA	1
1	Par003	Maderna-Haketjärn NO	61	5	31,5	1	1	1	1	1	0	NA	0	NA	1
1	Par003	Maderna-Haketjärn NO	62	2	24,3	1	3	3	6	1	0	NA	0	NA	1
1	Par003	Maderna-Haketjärn NO	63	4	25,1	1	5	5	3	1	0	NA	0	NA	1
1	Par003	Maderna-Haketjärn NO	64	2	21,6	1	2	2	1	0	0	NA	1	470	1
1	Par003	Maderna-Haketjärn NO	65	2	19,6	2	2,5	4	13	1	0	NA	0	NA	1
1	Par003	Maderna-Haketjärn NO	66	2	15,3	1	2	2	2	1	0	NA	0	NA	1
1	Par003	Maderna-Haketjärn NO	67	2	22,3	1	2	2	4	1	0	NA	0	NA	1
1	Par003	Maderna-Haketjärn NO	68	1	20,9	1	1	1	0	0	0	NA	1	270	0
1	Par003	Maderna-Haketjärn NO	69	3	22,2	1	1	1	2	1	0	NA	0	NA	1
1	Par003	Maderna-Haketjärn NO	70	2	21,9	1	2	2	0	1	0	NA	0	0	0
1	Par003	Maderna-Haketjärn NO	71	2	25,7	3	1,333333333	2	1	2	0	NA	0	NA	1
1	Par003	Maderna-Haketjärn NO	72	1	22,1	1	1	1	0	0	0	NA	1	140	0
1	Par003	Maderna-Haketjärn NO	73	3	21,7	1	2	2	0	0	0	NA	1	460	0
1	Par003	Maderna-Haketjärn NO	74	1	28,6	2	3	4	0	2	0	NA	0	NA	0
1	Par003	Maderna-Haketjärn NO	75	1	16,9	1	1	1	0	0	0	NA	1	110	0
1	Par003	Maderna-Haketjärn NO	76	2	15,9	1	1	1	0	1	0	NA	0	NA	0
1	Par003	Maderna-Haketjärn NO	77	2	25,1	1	2	2	1	0	0	NA	1	0	1
1	Par003	Maderna-Haketjärn NO	78	2	23,4	1	1	1	0	1	0	NA	0	380	0
1	Par003	Maderna-Haketjärn NO	79	1	26,6	1	3	3	7	1	0	NA	0	NA	1
1	Par003	Maderna-Haketjärn NO	80	6	21,3	1	2	2	4	1	0	NA	0	NA	1
1	Par003	Maderna-Haketjärn NO	81	2	15,8	1	1	1	2	1	0	NA	0	NA	1
1	Par003	Maderna-Haketjärn NO	82	1	14,4	1	1	1	1	1	0	NA	0	NA	1
1	Par003	Maderna-Haketjärn NO	83	2	19,1	1	4	4	12	0	0	NA	0	NA	1
1	Par003	Maderna-Haketjärn NO	84	2	22,2	3	4	4	23	2	0	NA	0	NA	1
1	Par003	Maderna-Haketjärn NO	85	2	12,1	1	1	1	3	1	0	NA	0	NA	1
1	Par003	Maderna-Haketjärn NO	86	3	30,9	4	4	5	35	4	0	NA	0	NA	1
1	Par003	Maderna-Haketjärn NO	87	3	26,8	2	2,5	4	9	2	0	NA	0	NA	1
1	Par003	Maderna-Haketjärn NO	88	2	25,9	1	4	4	2	1	0	NA	0	NA	1
1	Par003	Maderna-Haketjärn NO	89	2	17,3	1	3	3	7	1	0	NA	0	NA	1
1	Par003	Maderna-Haketjärn NO	90	2	19,7	3	2,666666667	4	20	3	0	NA	0	NA	1
1	Par003	Maderna-Haketjärn NO	91	3	15,9	3	2	3	8	3	0	NA	0	NA	1
1	Par003	Maderna-Haketjärn NO	92	3	23,4	2	4	5	15	2	0	NA	0	NA	1
1	Par003	Maderna-Haketjärn NO	93	5	28,9	3	2,333333333	5	9	3	0	NA	0	NA	1
1	Par003	Maderna-Haketjärn NO	94	3	31,5	1	4	4	11	1	0	NA	0	NA	1
1	Par003	Maderna-Haketjärn NO	95	2	22,3	2	1,5	2	0	0	0	NA	1	20	0
1	Par003	Maderna-Haketjärn NO	96	7	36	8	3,5	6	41	8	0	NA	0	NA	1
1	Par003	Maderna-Haketjärn NO	97	2	26,1	1	4	4	4	1	0	NA	0	NA	1
1	Par003	Maderna-Haketjärn NO	98	2	39,6	2	4,5	5	25	2	2	NA	1	310	1
1	Par003	Maderna-Haketjärn NO	99	1	22,1	1	2	2	6	1	0	NA	1	NA	1
1	Par003	Maderna-Haketjärn NO	100	2	23,1	1	1	1	0	1	0	NA	0	NA	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	1	10	21,8	3	2,333333333	3	0	0	0	NA	3	NA	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	2	3	14,3	1	1	1	0	0	0	NA	1	NA	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	3	5	20,9	3	2,333333333	3	0	0	0	NA	3	NA	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	4	3	16,4	1	2	2	0	0	0	NA	1	NA	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	5	1	6,7	1	1	1	0	0	0	NA	1	50	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	6	3	26,6	3	2	3	0	0	0	NA	4	1940	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	7	3	13,1	1	1	1	0	0	1	NA	0	NA	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	8	5	25,8	3	2	3	0	1	1	NA	1	NA	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	9	4	28,6	3	1,333333333	2	0	0	2	NA	1	NA	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	10	3	20,6	2	1,5	2	0	0	1	NA	1	NA	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	11	6	27,8	3	2	3	0	0	0	NA	2	700	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	12	11	23,6	2	1,5	2	0	0	1	NA	1	NA	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	13	3	19	1	1	1	0	0	1	NA	0	NA	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	14	9	25,1	2	2	3	0	0	0	NA	1	NA	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	15	5	20,6	2	1,5	2	0	0	0	NA	1	NA	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	16	4	26,2	3	2,333333333	3	0	0	0	NA	3	690	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	17	7	29,2	2	3	4	0	0	0	NA	2	1160	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	18	3	14,1	1	1	1	0	0	1	NA	0	NA	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	19	1	17,6	2	1,5	2	0	0	1	NA	1	510	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	20	8	26,2	4	2,75	4	0	3	0	NA	1	610	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	21	3	23,8	2	2,5	3	0	0	0	NA	2	880	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	22	12	22,4	1	2	2	0	0	0	NA	1	420	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	23	1	16,3	1	1	1	0	1	0	NA	0	NA	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	24	4	24,8	4	2	3	0	0	0	NA	4	2200	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	25	5	24,6	2	2,5	4	0	0	1	NA	1	130	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	26	1	18,7	2	2	3	0	1	0	NA	0	330	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	27	5	20,7	3	1,333333333	2	0	0	1	NA	2	NA	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	28	4	19,3	3	1,333333333	2	0	0	0	NA	3	1230	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	29	9	18,9	3	1,666666667	3	0	0	0	NA	3	NA	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	30	5	22,3	3	1,333333333	2	0	0	1	NA	2	680	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	31	3	22,2	2	1,5	2	0	0	1	NA	1	320	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	32	12	25,5	4	2,5	4	0	1	0	NA	3	1875	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	33	5	22,2	1	2	2	0	0	0	NA	1	NA	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	34	4	23,7	2	3,5	4	0	0	0	NA	2	840	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	35	2	31,6	3	1,333333333	2	0	0	0	NA	0	NA	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	36	8	20,6	2	2	3	0	0	0	NA	2	820	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	37	4	25,6	5	2	3	0	0	0	NA	0	NA	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	38	6	29,6	6	2,166666667	4	0	0	0	NA	6	3480	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	39	2	21,3	3	2,333333333	3	0	1	0	NA	2	0	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	40	2	19,1	3	2,333333333	3	0	0	0	NA	3	540	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	41	9	24,6	4	2,5	4	0	0	0	NA	4	2000	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	42	3	16,7	3	1,666666667	3	0	1	0	NA	1	NA	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	43	4	18,1	1	1	1	0	1	0	NA	0	NA	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	44	3	12,3	1	1	1	0	0	1	NA	0	NA	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	45	4	12,7	1	1	1	0	1	0	NA	0	NA	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	46	17	34,2	5	2,6	4	0	0	0	NA	5	2500	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	47	4	25,2	2	3	4	0	2	0	NA	0	0	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	48	1	19,1	2	1	1	0	0	1	NA	1	NA	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	49	3	19,2	2	1,5	2	0	0	1	NA	1	NA	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	50	11	26,6	3	2,333333333	3	0	0	0	NA	3	2340	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	51	11	30,8	3	3,333333333	5	0	0	0	NA	3	1740	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	52	6	16,5	1	1	1	0	0	1	NA	0	NA	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	53	10	33,2	5	2,6	4	0	0	0	NA	6	3720	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	54	5	25,6	2	3	4	0	1	0	NA	1	230	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	55	9	31,7	4	2,25	4	0	0	1	NA	3	2160	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	56	9	28,1	5	2,6	4	0	0	0	NA	5	2450	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	57	6	22,4	3	3	4	0	0	0	NA	3	1890	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	58	9	21,8	2	4	5	0	0	0	NA	2	930	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	59	8	25,9	2	1,5	2	0	0	1	NA	1	NA	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	60	20	27,9	1	3	3	0	0	0	NA	1	NA	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	61	5	19,5	1	2	2	0	0	0	NA	1	NA	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	62	3	26,2	2	2,5	3	0	0	0	NA	2	800	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	63	6	29,1	3	3	4	0	0	0	NA	3	1380	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	64	6	20,9	1	2	2	0	0	0	NA	1	NA	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	65	3	24	3	2,333333333	4	0	0	0	NA	2	1460	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	66	6	26,8	5	3	5	0	0	0	NA	5	2250	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	67	8	25,3	3	2,333333333	3	0	0	0	NA	3	2250	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	68	5	20,1	2	1,5	2	0	0	1	NA	1	NA	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	69	8	30,3	4	2	3	0	0	0	NA	4	2040	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	70	7	27,7	3	2	4	0	0	0	NA	3	1290	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	71	6	31,5	6	3	5	0	0	0	NA	6	4380	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	72	4	31,1	2	1,5	2	0	0	2	NA	1	NA	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	73	5	29,3	6	2,166666667	3	0	1	1	NA	4	NA	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	74	5	26	3	1,666666667	3	0	0	1	NA	2	1300	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	75	7	28,1	4	2,25	4	0	0	1	NA	3	1830	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	76	5	21,5	2	3	5	0	1	0	NA	0	220	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	77	5	25,2	2	2,5	3	0	0	0	NA	2	560	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	78	24	22,1	2	4	5	0	0	0	NA	2	740	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	79	7	29	3	2,333333333	3	0	0	0	NA	3	1290	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	80	4	27,5	3	3,333333333	4	0	1	0	NA	2	1251	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	81	5	31,7	7	3,714285714	5	0	1	0	NA	6	2580	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	82	2	26,1	4	1,75	3	0	0	0	NA	3	1230	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	83	9	27,2	2	2,5	4	0	0	0	NA	1	400	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	84	2	29,2	7	2,571428571	5	0	0	0	NA	7	2450	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	85	3	22,9	2	2,5	3	0	0	0	NA	2	820	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	86	3	19,1	1	2	2	0	0	0	NA	1	NA	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	87	4	21,6	2	2	2	0	1	0	NA	1	NA	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	88	5	20,5	5	1,8	4	0	2	0	NA	3	1560	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	89	6	24,6	3	1,666666667	3	0	0	0	NA	3	NA	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	90	2	15,6	1	1	1	0	0	0	NA	1	NA	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	91	4	24,3	3	2,333333333	3	0	0	0	NA	3	NA	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	92	3	14,3	1	1	1	0	0	0	NA	1	NA	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	93	15	27,9	4	3,25	5	0	0	0	NA	4	2260	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	94	3	35,6	3	4,333333333	5	0	0	0	NA	3	1380	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	95	3	27,1	2	2,5	3	0	1	0	NA	1	630	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	96	5	31,5	4	3,25	4	0	0	0	NA	4	2520	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	97	6	29	3	3	4	0	1	0	NA	1	NA	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	98	3	29	3	2,333333333	4	0	0	0	NA	3	1980	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	99	4	22	3	3,666666667	5	0	1	0	NA	0	120	0
0	Sve001	150 m nordnordväst om HJORTÅS. Strand	100	3	23	3	2,333333333	3	0	0	0	NA	3	1785	0
0	Sve005	500 m östsydöst om TOVHULT. Strand (Kalvsjön)	1	4	13,7	3	4	5	0	1	0	NA	2	1200	0
0	Sve005	500 m östsydöst om TOVHULT. Strand (Kalvsjön)	2	4	18,6	3	2	3	0	0	0	NA	3	2280	0
0	Sve005	500 m östsydöst om TOVHULT. Strand (Kalvsjön)	3	4	17,2	2	2,5	3	0	0	0	NA	2	1220	0
0	Sve005	500 m östsydöst om TOVHULT. Strand (Kalvsjön)	4	4	15,3	4	2,5	5	0	0	0	NA	0	NA	0
0	Sve005	500 m östsydöst om TOVHULT. Strand (Kalvsjön)	5	3	10	1	3	3	0	0	0	NA	1	650	0
0	Sve005	500 m östsydöst om TOVHULT. Strand (Kalvsjön)	6	4	10,4	1	4	4	0	0	0	NA	1	540	0
0	Sve005	500 m östsydöst om TOVHULT. Strand (Kalvsjön)	7	4	13,2	3	2	3	0	0	0	NA	3	1980	0
0	Sve005	500 m östsydöst om TOVHULT. Strand (Kalvsjön)	8	3	11	2	2,5	3	0	0	0	NA	2	1240	0
0	Sve005	500 m östsydöst om TOVHULT. Strand (Kalvsjön)	9	1	10,4	2	2	3	0	0	0	NA	2	880	0
0	Sve005	500 m östsydöst om TOVHULT. Strand (Kalvsjön)	10	2	13	2	2	3	0	0	0	NA	0	NA	0
0	Sve005	500 m östsydöst om TOVHULT. Strand (Kalvsjön)	11	1	10,7	2	1,5	2	0	0	0	NA	0	NA	0
0	Sve005	500 m östsydöst om TOVHULT. Strand (Kalvsjön)	12	4	11,8	4	1,25	2	0	0	0	NA	0	NA	0
0	Sve005	500 m östsydöst om TOVHULT. Strand (Kalvsjön)	13	5	14	3	1,333333333	2	0	0	0	NA	0	NA	0
0	Sve005	500 m östsydöst om TOVHULT. Strand (Kalvsjön)	14	4	12	2	3	4	0	0	0	NA	2	1480	0
0	Sve005	500 m östsydöst om TOVHULT. Strand (Kalvsjön)	15	3	12,8	2	2	3	0	0	0	NA	0	NA	0
0	Sve005	500 m östsydöst om TOVHULT. Strand (Kalvsjön)	16	2	17,5	5	1,6	3	0	0	0	NA	0	NA	0
0	Sve005	500 m östsydöst om TOVHULT. Strand (Kalvsjön)	17	4	14	2	2	3	0	0	0	NA	2	820	0
0	Sve005	500 m östsydöst om TOVHULT. Strand (Kalvsjön)	18	3	12,6	2	2	3	0	0	0	NA	1	540	0
0	Sve005	500 m östsydöst om TOVHULT. Strand (Kalvsjön)	19	5	11	1	4	4	0	0	0	NA	1	560	0
0	Sve005	500 m östsydöst om TOVHULT. Strand (Kalvsjön)	20	4	21,3	2	1,5	2	0	0	0	NA	0	NA	0
0	Sve005	500 m östsydöst om TOVHULT. Strand (Kalvsjön)	21	3	21,3	3	2,666666667	4	0	0	0	NA	0	NA	0
0	Sve005	500 m östsydöst om TOVHULT. Strand (Kalvsjön)	22	3	17,9	2	2,5	3	0	0	0	NA	0	NA	0
0	Sve005	500 m östsydöst om TOVHULT. Strand (Kalvsjön)	23	1	15,6	3	3,333333333	4	0	0	0	NA	0	NA	0
0	Sve005	500 m östsydöst om TOVHULT. Strand (Kalvsjön)	24	3	11,9	1	2	2	0	0	0	NA	0	NA	0
0	Sve005	500 m östsydöst om TOVHULT. Strand (Kalvsjön)	25	6	17,4	3	2,333333333	4	0	0	0	NA	0	NA	0
0	Sve005	500 m östsydöst om TOVHULT. Strand (Kalvsjön)	26	5	13,3	2	2	3	0	0	0	NA	0	NA	0
